user_id,cashback_perdido_mes,top_categoria_perdida,monto_top_categoria
USR-01422,0.0,ninguna,0.0
USR-01423,35.5,tecnologia,35.5
USR-01424,44.13,gobierno,18.73
USR-01433,19.87,transporte,14.39
USR-01434,19.31,servicios_digitales,7.98
USR-01438,0.0,ninguna,0.0
USR-01441,0.0,ninguna,0.0
USR-01442,10.39,ropa_accesorios,10.39
USR-01443,11.27,ropa_accesorios,11.27
USR-01444,32.04,viajes,32.04
USR-01450,5.9,entretenimiento,5.9
USR-01451,0.0,ninguna,0.0
USR-01452,146.28,supermercado,146.28
USR-01454,10.41,restaurante,9.66
USR-01455,1.13,entretenimiento,1.13
USR-01461,0.0,ninguna,0.0
USR-01464,0.0,ninguna,0.0
USR-01467,0.0,ninguna,0.0
USR-01468,0.0,ninguna,0.0
USR-01470,10.5,restaurante,5.89
USR-01471,0.0,ninguna,0.0
USR-01473,125.63,tecnologia,125.63
USR-01475,5.39,transporte,5.39
USR-01476,336.54,viajes,175.94
USR-01478,0.0,ninguna,0.0
USR-01481,0.0,ninguna,0.0
USR-01486,28.76,supermercado,18.95
USR-01488,0.76,restaurante,0.76
USR-01490,21.22,supermercado,18.69
USR-01491,49.23,supermercado,21.42
USR-01498,28.55,supermercado,28.55
USR-01499,0.0,ninguna,0.0
USR-01500,0.0,ninguna,0.0
USR-01504,0.0,ninguna,0.0
USR-01507,0.0,ninguna,0.0
USR-01509,69.91,supermercado,36.76
USR-01511,13.49,restaurante,13.49
USR-01516,0.0,ninguna,0.0
USR-01517,2.33,ropa_accesorios,1.18
USR-01520,0.0,ninguna,0.0
USR-01524,21.77,entretenimiento,9.1
USR-01525,0.0,ninguna,0.0
USR-01529,26.55,entretenimiento,26.55
USR-01532,25.03,restaurante,16.84
USR-01533,26.37,supermercado,26.37
USR-01535,8.1,supermercado,8.1
USR-01536,0.0,ninguna,0.0
USR-01537,13.34,supermercado,13.34
USR-01540,4.45,restaurante,4.45
USR-01541,9.66,servicios_digitales,5.86
USR-01544,188.24,transporte,145.34
USR-01545,0.0,ninguna,0.0
USR-01554,4.23,retiro_cajero,4.23
USR-01555,0.0,ninguna,0.0
USR-01556,0.0,ninguna,0.0
USR-01560,0.0,ninguna,0.0
USR-01562,0.32,restaurante,0.32
USR-01563,11.1,entretenimiento,5.6
USR-01564,10.3,supermercado,10.3
USR-01565,93.7,supermercado,93.7
USR-01567,39.78,supermercado,15.93
USR-01568,0.0,ninguna,0.0
USR-01570,152.36,gobierno,102.46
USR-01575,16.11,supermercado,12.19
USR-01577,0.0,ninguna,0.0
USR-01579,55.28,viajes,30.23
USR-01581,27.12,restaurante,14.84
USR-01582,0.0,ninguna,0.0
USR-01586,6.45,salud,6.45
USR-01587,48.57,servicios_digitales,48.57
USR-01588,0.0,ninguna,0.0
USR-01590,230.21,tecnologia,189.55
USR-01591,0.0,ninguna,0.0
USR-01592,0.0,ninguna,0.0
USR-01593,11.96,supermercado,11.96
USR-01594,144.39,restaurante,144.39
USR-01596,60.19,salud,19.57
USR-01599,15.81,entretenimiento,12.18
USR-01604,0.0,ninguna,0.0
USR-01605,0.0,ninguna,0.0
USR-01607,117.69,transporte,96.47
USR-01611,16.7,supermercado,16.7
USR-01614,0.0,ninguna,0.0
USR-01616,41.11,restaurante,16.75
USR-01619,0.0,ninguna,0.0
USR-01621,0.0,ninguna,0.0
USR-01625,16.26,transporte,14.19
USR-01627,31.23,supermercado,29.05
USR-01628,14.08,restaurante,8.87
USR-01630,19.95,salud,19.95
USR-01632,10.93,supermercado,10.93
USR-01633,0.0,ninguna,0.0
USR-01635,0.0,ninguna,0.0
USR-01638,0.0,ninguna,0.0
USR-01639,2.97,restaurante,2.97
USR-01640,45.74,supermercado,31.45
USR-01641,0.0,ninguna,0.0
USR-01642,3.85,supermercado,3.85
USR-01643,5.41,supermercado,5.41
USR-01645,62.47,viajes,62.47
USR-01646,12.13,servicios_digitales,7.1
USR-01649,0.0,ninguna,0.0
USR-01651,0.0,ninguna,0.0
USR-01653,29.06,gobierno,16.04
USR-01654,10.88,restaurante,10.88
USR-01656,2.71,ropa_accesorios,2.71
USR-01657,13.38,salud,8.45
USR-01661,13.23,restaurante,13.23
USR-01662,30.29,ropa_accesorios,17.19
USR-01663,0.0,ninguna,0.0
USR-01666,5.34,supermercado,5.34
USR-01667,0.0,ninguna,0.0
USR-01670,6.62,entretenimiento,6.62
USR-01671,0.0,ninguna,0.0
USR-01673,0.0,ninguna,0.0
USR-01675,0.0,ninguna,0.0
USR-01676,19.5,supermercado,19.5
USR-01677,51.07,restaurante,38.81
USR-01678,5.75,supermercado,5.75
USR-01679,171.68,hogar,101.2
USR-01680,29.35,supermercado,29.35
USR-01683,19.94,supermercado,19.94
USR-01684,38.28,salud,28.17
USR-01685,101.74,transporte,101.74
USR-01687,0.0,ninguna,0.0
USR-01690,0.0,ninguna,0.0
USR-01692,6.07,ropa_accesorios,6.07
USR-01695,83.65,servicios_digitales,83.65
USR-01697,15.27,supermercado,15.27
USR-01698,10.13,restaurante,10.13
USR-01699,0.0,ninguna,0.0
USR-01700,58.61,supermercado,18.26
USR-01703,363.07,restaurante,140.17
USR-01707,74.93,tecnologia,71.09
USR-01708,266.62,hogar,249.54
USR-01710,0.0,ninguna,0.0
USR-01711,14.23,restaurante,14.23
USR-01712,10.92,supermercado,10.92
USR-01713,10.41,supermercado,9.97
USR-01714,0.0,ninguna,0.0
USR-01716,28.08,entretenimiento,15.41
USR-01717,41.2,supermercado,41.2
USR-01719,0.0,ninguna,0.0
USR-01720,29.33,supermercado,17.43
USR-01721,0.0,ninguna,0.0
USR-01722,0.0,ninguna,0.0
USR-01723,0.0,ninguna,0.0
USR-01724,0.0,ninguna,0.0
USR-01729,0.0,ninguna,0.0
USR-01730,0.0,ninguna,0.0
USR-01732,0.0,ninguna,0.0
USR-01733,0.0,ninguna,0.0
USR-01734,0.0,ninguna,0.0
USR-01735,48.07,viajes,48.07
USR-01738,0.0,ninguna,0.0
USR-01739,11.68,supermercado,11.68
USR-01740,9.09,supermercado,9.09
USR-01741,228.19,tecnologia,141.65
USR-01742,0.0,ninguna,0.0
USR-01746,268.87,gobierno,141.62
USR-01747,27.18,restaurante,20.49
USR-01748,22.46,transporte,12.73
USR-01750,0.0,ninguna,0.0
USR-01751,3.86,supermercado,3.86
USR-01752,11.21,transporte,11.21
USR-01753,37.37,tecnologia,37.37
USR-01755,35.0,gobierno,18.28
USR-01757,14.97,restaurante,14.97
USR-01758,7.06,entretenimiento,7.06
USR-01759,10.56,tecnologia,5.95
USR-01761,3.43,supermercado,3.43
USR-01764,0.0,ninguna,0.0
USR-01765,0.0,ninguna,0.0
USR-01766,10.34,supermercado,10.34
USR-01767,0.0,ninguna,0.0
USR-01769,0.0,ninguna,0.0
USR-01772,0.0,ninguna,0.0
USR-01774,13.34,supermercado,13.34
USR-01776,16.78,entretenimiento,16.09
USR-01778,0.0,ninguna,0.0
USR-01780,5.45,ropa_accesorios,5.45
USR-01782,29.67,restaurante,29.67
USR-01789,27.12,supermercado,19.7
USR-01791,8.67,restaurante,4.34
USR-01793,19.47,restaurante,19.47
USR-01794,187.19,viajes,133.64
USR-01795,0.0,ninguna,0.0
USR-01796,8.93,transporte,8.93
USR-01797,29.28,supermercado,17.73
USR-01798,0.0,ninguna,0.0
USR-01800,0.0,ninguna,0.0
USR-01802,6.12,retiro_cajero,6.12
USR-01804,17.75,entretenimiento,9.88
USR-01805,140.72,gobierno,89.05
USR-01806,0.0,ninguna,0.0
USR-01807,6.19,restaurante,6.19
USR-01808,41.61,restaurante,38.99
USR-01809,0.0,ninguna,0.0
USR-01810,13.94,supermercado,13.94
USR-01812,6.79,restaurante,6.4
USR-01813,0.0,ninguna,0.0
USR-01814,13.03,educacion,13.03
USR-01816,67.36,entretenimiento,32.33
USR-01820,27.86,entretenimiento,27.86
USR-01821,0.0,ninguna,0.0
USR-01825,0.0,ninguna,0.0
USR-01826,0.0,ninguna,0.0
USR-01827,5.44,restaurante,5.44
USR-01830,44.66,restaurante,18.43
USR-01831,16.75,restaurante,16.52
USR-01832,3.24,transporte,3.24
USR-01833,120.32,tecnologia,120.32
USR-01835,25.38,supermercado,25.38
USR-01836,8.97,restaurante,6.89
USR-01845,0.0,ninguna,0.0
USR-01847,9.5,restaurante,9.5
USR-01849,0.0,ninguna,0.0
USR-01853,11.26,entretenimiento,11.26
USR-01854,89.43,supermercado,89.43
USR-01855,13.58,supermercado,13.58
USR-01856,29.94,supermercado,15.18
USR-01857,0.0,ninguna,0.0
USR-01862,1.51,viajes,1.51
USR-01864,21.76,supermercado,21.76
USR-01865,30.56,supermercado,12.33
USR-01868,68.37,restaurante,35.72
USR-01869,12.82,restaurante,11.1
USR-01870,0.0,ninguna,0.0
USR-01872,0.0,ninguna,0.0
USR-01873,7.43,restaurante,6.03
USR-01874,0.0,ninguna,0.0
USR-01878,14.79,entretenimiento,14.79
USR-01885,13.82,retiro_cajero,13.2
USR-01887,0.0,ninguna,0.0
USR-01893,368.4,hogar,222.16
USR-01902,7.69,supermercado,7.69
USR-01903,20.67,educacion,11.89
USR-01905,0.0,ninguna,0.0
USR-01906,0.0,ninguna,0.0
USR-01908,0.0,ninguna,0.0
USR-01909,20.39,restaurante,11.99
USR-01910,0.0,ninguna,0.0
USR-01911,12.66,educacion,11.5
USR-01912,17.77,educacion,13.52
USR-01913,0.0,ninguna,0.0
USR-01914,6.42,gobierno,3.78
USR-01915,32.12,restaurante,23.58
USR-01918,0.0,ninguna,0.0
USR-01921,7.51,transporte,7.51
USR-01922,0.0,ninguna,0.0
USR-01923,11.56,restaurante,11.56
USR-01924,0.0,ninguna,0.0
USR-01925,36.89,supermercado,21.76
USR-01926,18.48,retiro_cajero,9.92
USR-01927,30.41,supermercado,30.41
USR-01929,6.89,restaurante,6.89
USR-01933,10.17,supermercado,5.7
USR-01934,6.16,supermercado,6.16
USR-01936,0.0,ninguna,0.0
USR-01939,6.28,ropa_accesorios,6.28
USR-01940,0.0,ninguna,0.0
USR-01941,22.47,restaurante,22.47
USR-01945,0.0,ninguna,0.0
USR-01946,44.59,restaurante,26.23
USR-01950,0.0,ninguna,0.0
USR-01951,0.0,ninguna,0.0
USR-01952,16.09,transporte,9.51
USR-01954,197.05,transporte,197.05
USR-01955,8.38,salud,8.38
USR-01959,0.0,ninguna,0.0
USR-01963,0.49,supermercado,0.49
USR-01966,15.46,gobierno,15.46
USR-01969,87.5,viajes,67.05
USR-01970,9.19,supermercado,6.87
USR-01972,46.61,educacion,18.24
USR-01974,13.42,retiro_cajero,10.47
USR-01981,34.17,tecnologia,34.17
USR-01984,70.09,supermercado,70.09
USR-01986,0.0,ninguna,0.0
USR-01987,0.0,ninguna,0.0
USR-01989,15.86,restaurante,15.86
USR-01990,230.65,gobierno,149.29
USR-01992,10.6,restaurante,7.26
USR-01993,11.51,transporte,11.51
USR-01997,32.27,hogar,32.27
USR-01998,150.6,transporte,116.17
USR-01999,19.67,ropa_accesorios,19.67
USR-02003,24.38,gobierno,13.01
USR-02009,13.55,restaurante,10.85
USR-02010,2.47,supermercado,2.47
USR-02011,49.44,educacion,49.44
USR-02013,0.48,supermercado,0.48
USR-02017,0.0,ninguna,0.0
USR-02019,16.71,supermercado,16.71
USR-02022,0.0,ninguna,0.0
USR-02023,0.0,ninguna,0.0
USR-02025,305.09,hogar,130.54
USR-02027,18.96,transporte,18.96
USR-02029,0.0,ninguna,0.0
USR-02030,201.97,restaurante,135.25
USR-02031,133.27,transporte,133.27
USR-02033,4.32,restaurante,4.32
USR-02035,36.29,restaurante,36.29
USR-02038,12.29,transporte,12.29
USR-02040,0.0,ninguna,0.0
USR-02043,6.75,supermercado,6.75
USR-02044,0.0,ninguna,0.0
USR-02047,11.57,servicios_digitales,7.77
USR-02051,0.0,ninguna,0.0
USR-02053,3.96,restaurante,3.96
USR-02054,12.26,restaurante,6.95
USR-02057,17.96,transporte,17.96
USR-02060,1.88,supermercado,1.02
USR-02063,0.0,ninguna,0.0
USR-02067,20.36,supermercado,20.36
USR-02068,10.78,transporte,10.78
USR-02070,0.0,ninguna,0.0
USR-02080,0.0,ninguna,0.0
USR-02088,0.0,ninguna,0.0
USR-02092,4.39,educacion,2.75
USR-02098,12.72,restaurante,12.72
USR-02099,0.0,ninguna,0.0
USR-02104,0.0,ninguna,0.0
USR-02105,0.0,ninguna,0.0
USR-02107,21.68,supermercado,21.68
USR-02110,16.76,ropa_accesorios,16.76
USR-02115,13.16,entretenimiento,13.16
USR-02117,0.0,ninguna,0.0
USR-02119,48.04,restaurante,39.18
USR-02120,27.51,supermercado,14.88
USR-02121,0.0,ninguna,0.0
USR-02122,0.0,ninguna,0.0
USR-02123,18.27,hogar,18.27
USR-02124,14.53,entretenimiento,12.64
USR-02130,42.91,educacion,33.4
USR-02132,2.0,supermercado,2.0
USR-02133,0.0,ninguna,0.0
USR-02134,20.33,restaurante,12.86
USR-02135,0.0,ninguna,0.0
USR-02137,26.55,restaurante,11.5
USR-02138,6.61,entretenimiento,6.16
USR-02140,0.0,ninguna,0.0
USR-02141,0.0,ninguna,0.0
USR-02143,0.0,ninguna,0.0
USR-02144,25.36,supermercado,25.36
USR-02146,0.0,ninguna,0.0
USR-02148,0.0,ninguna,0.0
USR-02153,0.0,ninguna,0.0
USR-02157,24.63,supermercado,13.52
USR-02159,2.26,restaurante,2.26
USR-02161,0.0,ninguna,0.0
USR-02162,0.0,ninguna,0.0
USR-02166,78.12,gobierno,39.38
USR-02167,8.67,supermercado,8.67
USR-02170,0.0,ninguna,0.0
USR-02172,124.38,restaurante,79.37
USR-02173,1.07,gobierno,1.07
USR-02176,0.79,restaurante,0.79
USR-02177,11.48,restaurante,11.48
USR-02180,9.61,ropa_accesorios,4.98
USR-02181,0.0,ninguna,0.0
USR-02182,0.0,ninguna,0.0
USR-02185,0.0,ninguna,0.0
USR-02186,11.2,servicios_digitales,7.44
USR-02187,82.89,gobierno,82.89
USR-02188,21.09,transporte,21.09
USR-02189,18.08,entretenimiento,11.48
USR-02190,0.0,ninguna,0.0
USR-02191,49.51,supermercado,49.51
USR-02192,26.03,gobierno,13.16
USR-02196,246.16,servicios_digitales,147.21
USR-02200,12.03,ropa_accesorios,12.03
USR-02202,0.0,ninguna,0.0
USR-02204,26.32,salud,25.49
USR-02205,25.5,restaurante,13.72
USR-02206,27.52,restaurante,27.52
USR-02207,90.6,supermercado,90.6
USR-02209,26.09,ropa_accesorios,22.88
USR-02213,4.09,gobierno,4.09
USR-02218,35.92,gobierno,35.92
USR-02219,18.17,tecnologia,18.17
USR-02221,2.39,supermercado,2.39
USR-02222,0.0,ninguna,0.0
USR-02226,0.0,ninguna,0.0
USR-02229,16.87,transporte,16.87
USR-02232,0.0,ninguna,0.0
USR-02233,8.73,entretenimiento,8.73
USR-02234,8.28,restaurante,8.28
USR-02236,7.57,ropa_accesorios,6.37
USR-02238,0.0,ninguna,0.0
USR-02239,0.0,ninguna,0.0
USR-02240,23.06,supermercado,20.76
USR-02243,0.0,ninguna,0.0
USR-02246,30.73,viajes,30.73
USR-02249,28.62,supermercado,14.89
USR-02252,78.73,transporte,78.73
USR-02253,1.6,servicios_digitales,1.3
USR-02254,0.0,ninguna,0.0
USR-02255,0.0,ninguna,0.0
USR-02257,0.86,transporte,0.86
USR-02261,0.0,ninguna,0.0
USR-02264,5.99,restaurante,5.76
USR-02269,0.0,ninguna,0.0
USR-02270,7.92,supermercado,7.92
USR-02272,0.0,ninguna,0.0
USR-02276,0.0,ninguna,0.0
USR-02279,33.61,supermercado,33.61
USR-02280,0.0,ninguna,0.0
USR-02281,94.06,viajes,94.06
USR-02282,35.36,supermercado,35.36
USR-02284,21.62,restaurante,12.12
USR-02287,12.15,supermercado,12.15
USR-02288,37.29,restaurante,23.83
USR-02289,13.15,restaurante,13.15
USR-02291,0.7,restaurante,0.7
USR-02292,0.0,ninguna,0.0
USR-02293,0.0,ninguna,0.0
USR-02294,0.0,ninguna,0.0
USR-02295,0.0,ninguna,0.0
USR-02296,0.0,ninguna,0.0
USR-02298,26.92,transporte,17.4
USR-02299,0.0,ninguna,0.0
USR-02302,0.0,ninguna,0.0
USR-02303,0.0,ninguna,0.0
USR-02306,0.0,ninguna,0.0
USR-02307,472.92,supermercado,295.55
USR-02309,0.0,ninguna,0.0
USR-02311,0.0,ninguna,0.0
USR-02314,90.52,supermercado,38.77
USR-02316,0.0,ninguna,0.0
USR-02319,13.4,transporte,13.4
USR-02322,7.07,servicios_digitales,7.07
USR-02325,15.68,salud,15.68
USR-02328,0.0,ninguna,0.0
USR-02329,28.7,entretenimiento,23.79
USR-02330,0.0,ninguna,0.0
USR-02332,0.0,ninguna,0.0
USR-02334,174.8,hogar,70.94
USR-02336,18.66,supermercado,18.66
USR-02338,14.9,supermercado,14.27
USR-02339,0.79,salud,0.79
USR-02341,17.91,supermercado,17.91
USR-02342,205.66,supermercado,199.05
USR-02346,6.04,salud,6.04
USR-02349,0.0,ninguna,0.0
USR-02350,341.55,supermercado,137.3
USR-02355,0.0,ninguna,0.0
USR-02357,0.0,ninguna,0.0
USR-02358,225.0,restaurante,152.43
USR-02361,0.0,ninguna,0.0
USR-02362,3.99,supermercado,3.99
USR-02363,0.0,ninguna,0.0
USR-02364,164.67,restaurante,124.84
USR-02367,16.46,supermercado,16.46
USR-02368,0.0,ninguna,0.0
USR-02369,23.92,tecnologia,23.92
USR-02372,0.0,ninguna,0.0
USR-02373,15.78,transporte,9.49
USR-02374,237.76,supermercado,121.56
USR-02375,0.0,ninguna,0.0
USR-02376,0.0,ninguna,0.0
USR-02388,12.83,entretenimiento,7.03
USR-02390,0.0,ninguna,0.0
USR-02391,16.13,gobierno,10.06
USR-02395,42.43,ropa_accesorios,37.37
USR-02396,17.49,supermercado,17.49
USR-02397,70.53,supermercado,70.53
USR-02398,26.15,transporte,14.43
USR-02401,10.04,restaurante,6.17
USR-02403,29.38,viajes,24.37
USR-02404,32.28,salud,16.35
USR-02405,17.2,tecnologia,9.87
USR-02410,0.0,ninguna,0.0
USR-02411,4.71,restaurante,4.71
USR-02412,21.3,supermercado,7.92
USR-02413,0.0,ninguna,0.0
USR-02416,0.0,ninguna,0.0
USR-02417,5.85,salud,5.85
USR-02418,0.0,ninguna,0.0
USR-02419,0.0,ninguna,0.0
USR-02420,0.0,ninguna,0.0
USR-02422,0.0,ninguna,0.0
USR-02423,14.92,supermercado,8.55
USR-02424,20.1,salud,10.25
USR-02426,72.56,entretenimiento,19.91
USR-02427,46.05,entretenimiento,29.1
USR-02428,14.48,ropa_accesorios,14.48
USR-02429,147.39,supermercado,94.53
USR-02431,0.0,ninguna,0.0
USR-02433,0.0,ninguna,0.0
USR-02436,0.0,ninguna,0.0
USR-02439,0.0,ninguna,0.0
USR-02445,0.0,ninguna,0.0
USR-02446,0.0,ninguna,0.0
USR-02449,26.47,entretenimiento,14.43
USR-02451,0.0,ninguna,0.0
USR-02452,0.0,ninguna,0.0
USR-02457,28.1,restaurante,16.23
USR-02458,199.04,supermercado,107.12
USR-02459,36.13,restaurante,18.61
USR-02467,6.99,servicios_digitales,6.99
USR-02468,205.08,hogar,107.76
USR-02469,0.0,ninguna,0.0
USR-02470,31.67,educacion,31.67
USR-02473,17.83,supermercado,17.83
USR-02474,0.0,ninguna,0.0
USR-02476,0.0,ninguna,0.0
USR-02477,0.79,restaurante,0.79
USR-02483,3.44,restaurante,3.44
USR-02485,0.0,ninguna,0.0
USR-02488,0.0,ninguna,0.0
USR-02489,8.7,supermercado,8.7
USR-02495,0.0,ninguna,0.0
USR-02497,20.03,gobierno,10.45
USR-02500,0.0,ninguna,0.0
USR-02501,0.0,ninguna,0.0
USR-02503,32.58,viajes,24.61
USR-02505,0.0,ninguna,0.0
USR-02507,17.94,tecnologia,15.41
USR-02508,48.66,supermercado,34.71
USR-02511,19.58,viajes,19.58
USR-02513,0.0,ninguna,0.0
USR-02515,0.0,ninguna,0.0
USR-02516,0.0,ninguna,0.0
USR-02517,15.16,restaurante,15.16
USR-02519,0.0,ninguna,0.0
USR-02522,9.08,transporte,5.56
USR-02524,2.76,supermercado,2.76
USR-02527,4.0,transporte,4.0
USR-02528,0.0,ninguna,0.0
USR-02529,0.0,ninguna,0.0
USR-02531,6.99,restaurante,6.99
USR-02532,0.0,ninguna,0.0
USR-02535,24.27,ropa_accesorios,15.0
USR-02536,11.82,supermercado,11.82
USR-02537,0.0,ninguna,0.0
USR-02538,0.0,ninguna,0.0
USR-02539,0.0,ninguna,0.0
USR-02541,4.89,restaurante,4.89
USR-02544,11.33,supermercado,10.5
USR-02548,0.0,ninguna,0.0
USR-02549,0.0,ninguna,0.0
USR-02550,8.53,ropa_accesorios,8.53
USR-02551,10.52,restaurante,5.39
USR-02552,356.85,hogar,260.07
USR-02553,326.52,transporte,189.84
USR-02554,4.46,gobierno,4.46
USR-02555,35.9,supermercado,28.05
USR-02556,29.72,hogar,29.72
USR-02557,0.0,ninguna,0.0
USR-02559,4.0,transporte,4.0
USR-02562,0.0,ninguna,0.0
USR-02563,0.0,ninguna,0.0
USR-02564,0.0,ninguna,0.0
USR-02565,17.15,supermercado,11.0
USR-02566,34.01,supermercado,28.77
USR-02568,0.0,ninguna,0.0
USR-02571,28.18,supermercado,13.47
USR-02573,20.61,entretenimiento,19.01
USR-02576,9.29,ropa_accesorios,5.32
USR-02579,63.55,salud,26.65
USR-02580,0.0,ninguna,0.0
USR-02585,0.0,ninguna,0.0
USR-02588,29.12,tecnologia,18.0
USR-02590,8.09,supermercado,8.09
USR-02593,31.29,supermercado,16.55
USR-02594,20.15,servicios_digitales,7.93
USR-02595,22.51,restaurante,22.51
USR-02596,6.95,supermercado,6.95
USR-02597,7.93,restaurante,7.93
USR-02599,13.78,supermercado,13.78
USR-02600,33.2,salud,33.2
USR-02601,22.06,supermercado,22.06
USR-02602,0.0,ninguna,0.0
USR-02606,0.0,ninguna,0.0
USR-02608,14.42,supermercado,11.44
USR-02610,2.03,supermercado,2.03
USR-02611,13.09,restaurante,13.09
USR-02612,0.0,ninguna,0.0
USR-02613,9.95,ropa_accesorios,9.95
USR-02614,40.73,servicios_digitales,17.58
USR-02615,21.74,supermercado,11.78
USR-02617,6.82,ropa_accesorios,6.82
USR-02618,118.85,servicios_digitales,118.85
USR-02620,0.0,ninguna,0.0
USR-02625,38.89,supermercado,38.89
USR-02627,3.69,restaurante,3.69
USR-02628,39.85,restaurante,16.66
USR-02629,15.03,ropa_accesorios,15.03
USR-02633,0.0,ninguna,0.0
USR-02638,8.66,supermercado,4.8
USR-02639,0.0,ninguna,0.0
USR-02641,11.57,restaurante,11.57
USR-02642,27.62,supermercado,11.1
USR-02643,4.76,supermercado,4.76
USR-02647,43.44,ropa_accesorios,26.06
USR-02648,0.0,ninguna,0.0
USR-02652,14.74,restaurante,14.38
USR-02653,2.13,gobierno,2.13
USR-02654,0.0,ninguna,0.0
USR-02657,9.97,restaurante,9.97
USR-02658,146.66,gobierno,146.66
USR-02659,9.48,restaurante,8.75
USR-02660,0.0,ninguna,0.0
USR-02661,3.87,educacion,2.13
USR-02662,72.21,viajes,28.39
USR-02665,0.0,ninguna,0.0
USR-02666,10.7,gobierno,9.1
USR-02668,11.31,gobierno,11.31
USR-02669,0.0,ninguna,0.0
USR-02670,222.63,servicios_digitales,113.83
USR-02671,16.15,restaurante,12.08
USR-02673,24.43,restaurante,18.31
USR-02674,9.97,restaurante,9.97
USR-02680,0.0,ninguna,0.0
USR-02681,47.64,educacion,23.94
USR-02686,26.12,restaurante,26.12
USR-02688,7.42,viajes,7.42
USR-02690,30.78,supermercado,30.78
USR-02692,16.05,supermercado,16.05
USR-02697,10.4,supermercado,5.78
USR-02699,13.88,ropa_accesorios,13.88
USR-02701,23.32,restaurante,13.41
USR-02702,10.16,restaurante,10.16
USR-02705,8.86,supermercado,6.35
USR-02707,27.54,salud,14.94
USR-02710,0.0,ninguna,0.0
USR-02711,11.54,supermercado,11.54
USR-02714,1.8,restaurante,1.8
USR-02716,0.0,ninguna,0.0
USR-02718,4.87,tecnologia,4.01
USR-02719,312.12,servicios_digitales,142.4
USR-02723,0.0,ninguna,0.0
USR-02724,0.0,ninguna,0.0
USR-02728,38.15,supermercado,22.78
USR-02731,7.93,salud,7.93
USR-02733,0.0,ninguna,0.0
USR-02734,3.69,supermercado,3.69
USR-02735,24.71,ropa_accesorios,14.72
USR-02736,20.04,supermercado,15.63
USR-02737,16.7,salud,11.31
USR-02738,0.0,ninguna,0.0
USR-02741,0.0,ninguna,0.0
USR-02742,16.57,restaurante,8.49
USR-02744,0.0,ninguna,0.0
USR-02745,0.0,ninguna,0.0
USR-02746,6.94,supermercado,6.94
USR-02747,0.0,ninguna,0.0
USR-02750,13.09,retiro_cajero,13.09
USR-02753,0.0,ninguna,0.0
USR-02754,14.74,restaurante,14.74
USR-02758,0.0,ninguna,0.0
USR-02762,0.0,ninguna,0.0
USR-02763,0.0,ninguna,0.0
USR-02767,0.0,ninguna,0.0
USR-02768,0.0,ninguna,0.0
USR-02771,12.52,hogar,12.52
USR-02772,37.66,entretenimiento,21.33
USR-02774,18.05,entretenimiento,12.47
USR-02778,0.0,ninguna,0.0
USR-02780,17.04,gobierno,14.86
USR-02781,0.0,ninguna,0.0
USR-02782,14.88,restaurante,7.4
USR-02783,0.0,ninguna,0.0
USR-02789,67.39,gobierno,62.45
USR-02790,9.36,entretenimiento,9.36
USR-02797,19.39,entretenimiento,19.39
USR-02798,49.94,restaurante,30.47
USR-02799,224.44,supermercado,123.71
USR-02801,9.96,supermercado,9.96
USR-02804,23.05,ropa_accesorios,6.91
USR-02805,38.5,transporte,19.05
USR-02807,12.75,ropa_accesorios,12.75
USR-02808,3.34,gobierno,3.34
USR-02812,12.17,supermercado,12.17
USR-02813,6.87,gobierno,6.87
USR-02816,0.0,ninguna,0.0
USR-02817,0.0,ninguna,0.0
USR-02818,0.94,restaurante,0.94
USR-02821,20.79,entretenimiento,10.86
USR-02823,40.94,supermercado,40.94
USR-02829,0.0,ninguna,0.0
USR-02830,6.63,restaurante,6.63
USR-02833,0.0,ninguna,0.0
USR-02834,0.0,ninguna,0.0
USR-02835,0.0,ninguna,0.0
USR-02839,4.98,restaurante,4.98
USR-02840,15.41,ropa_accesorios,15.41
USR-02844,0.0,ninguna,0.0
USR-02845,1.26,gobierno,1.26
USR-02846,14.73,restaurante,14.73
USR-02847,2.93,restaurante,1.7
USR-02848,320.11,supermercado,171.43
USR-02849,0.0,ninguna,0.0
USR-02850,12.08,ropa_accesorios,12.08
USR-02851,0.0,ninguna,0.0
USR-02852,8.2,supermercado,8.2
USR-02854,300.66,supermercado,142.2
USR-02855,0.0,ninguna,0.0
USR-02857,22.34,transporte,22.34
USR-02860,0.0,ninguna,0.0
USR-02861,11.23,retiro_cajero,11.23
USR-02863,5.35,supermercado,5.35
USR-02868,0.0,ninguna,0.0
USR-02871,12.66,gobierno,12.66
USR-02872,22.7,supermercado,8.45
USR-02873,22.07,supermercado,15.55
USR-02875,0.0,ninguna,0.0
USR-02876,0.0,ninguna,0.0
USR-02879,0.0,ninguna,0.0
USR-02881,12.49,supermercado,10.85
USR-02883,40.91,transporte,18.31
USR-02884,65.75,salud,35.29
USR-02886,33.99,transporte,19.12
USR-02887,58.75,restaurante,19.43
USR-02889,0.0,ninguna,0.0
USR-02890,43.76,transporte,43.76
USR-02891,107.32,tecnologia,107.32
USR-02892,41.59,supermercado,22.75
USR-02893,0.0,ninguna,0.0
USR-02895,307.16,hogar,204.63
USR-02896,10.58,ropa_accesorios,10.58
USR-02897,38.64,gobierno,18.41
USR-02898,14.35,transporte,9.27
USR-02899,13.78,restaurante,13.78
USR-02901,38.65,supermercado,19.29
USR-02903,15.6,educacion,9.2
