user_id,score_propension,segmento_upsell,cashback_perdido_mes,nomina_domiciliada,menciona_beneficios,satisfaccion_1_10
USR-13607,67.96,B,26.99,True,0,9.0
USR-10424,67.92,B,37.05,True,0,7.0
USR-02658,67.9,B,146.66,False,0,8.0
USR-11720,67.89,B,39.86,True,0,9.0
USR-13373,67.89,B,19.24,True,1,7.0
USR-08544,67.89,B,41.73,True,0,8.0
USR-01903,67.88,B,20.67,True,0,7.0
USR-00459,67.88,B,26.76,True,1,6.0
USR-00942,67.86,B,19.8,True,0,8.0
USR-03228,67.85,B,42.38,True,0,9.0
USR-07669,67.84,B,232.95,False,0,8.0
USR-08210,67.84,B,40.4,True,0,8.0
USR-09880,67.82,B,38.33,True,0,7.0
USR-12440,67.82,B,140.27,False,0,10.0
USR-10366,67.81,B,11.22,True,0,9.0
USR-04767,67.81,B,27.03,True,0,10.0
USR-04753,67.79,B,68.14,False,0,10.0
USR-04815,67.79,B,139.01,False,0,8.0
USR-00953,67.78,B,31.28,True,0,8.0
USR-09923,67.78,B,241.16,False,0,10.0
USR-03486,67.78,B,46.04,False,0,10.0
USR-02157,67.76,B,24.63,True,0,8.0
USR-10912,67.73,B,43.15,True,0,8.0
USR-12826,67.73,B,123.99,False,0,9.0
USR-09259,67.72,B,54.37,False,1,7.0
USR-05717,67.7,B,34.32,True,0,9.0
USR-05745,67.7,B,21.05,True,0,10.0
USR-09771,67.69,B,23.36,True,0,8.0
USR-04720,67.68,B,20.06,True,0,9.0
USR-14545,67.68,B,1010.8,False,0,10.0
USR-11999,67.66,B,26.75,True,0,7.0
USR-06064,67.66,B,43.89,True,0,6.0
USR-08524,67.64,B,19.46,True,0,9.0
USR-03370,67.64,B,39.85,True,0,7.0
USR-13250,67.63,B,45.95,True,0,9.0
USR-02670,67.62,B,222.63,False,0,8.0
USR-00069,67.61,B,132.59,False,1,7.0
USR-04956,67.61,B,156.83,False,0,9.0
USR-04825,67.6,B,33.61,True,0,10.0
USR-04460,67.59,B,97.13,False,0,8.0
USR-13073,67.58,B,58.99,False,0,10.0
USR-08959,67.58,B,28.26,True,0,8.0
USR-08279,67.57,B,26.25,True,0,6.0
USR-09244,67.56,B,22.97,True,0,7.0
USR-14925,67.55,B,30.5,True,0,9.0
USR-04766,67.55,B,25.65,True,0,8.0
USR-13137,67.54,B,37.98,True,0,10.0
USR-03311,67.54,B,17.48,True,0,7.0
USR-14346,67.52,B,453.88,False,0,9.0
USR-13509,67.51,B,254.54,False,0,9.0
USR-12727,67.49,B,76.57,False,1,9.0
USR-09742,67.48,B,186.97,False,0,8.0
USR-10162,67.48,B,24.7,True,0,8.0
USR-02593,67.47,B,31.29,True,0,9.0
USR-04571,67.46,B,28.53,True,0,7.0
USR-11726,67.45,B,15.74,True,0,8.0
USR-14337,67.44,B,19.46,True,0,9.0
USR-03405,67.43,B,28.56,True,0,7.0
USR-10941,67.41,B,29.81,True,0,7.0
USR-01158,67.4,B,26.72,True,0,7.0
USR-14273,67.4,B,422.18,False,0,7.0
USR-09354,67.39,B,13.66,True,0,9.0
USR-11607,67.39,B,23.61,True,0,10.0
USR-09525,67.36,B,134.48,False,0,10.0
USR-12471,67.36,B,54.18,True,0,9.0
USR-10925,67.35,B,30.39,True,0,7.0
USR-00453,67.35,B,64.45,True,0,6.0
USR-14884,67.34,B,80.05,False,0,9.0
USR-11040,67.34,B,32.69,True,0,6.0
USR-07560,67.34,B,6.57,True,1,10.0
USR-13110,67.33,B,56.32,True,0,7.0
USR-09454,67.32,B,24.86,True,0,6.0
USR-09521,67.3,B,53.19,True,0,9.0
USR-10720,67.29,B,28.04,True,0,8.0
USR-10621,67.29,B,18.38,True,0,9.0
USR-13814,67.29,B,21.83,True,0,7.0
USR-10484,67.29,B,31.31,True,0,7.0
USR-10735,67.28,B,256.0,False,0,8.0
USR-03979,67.27,B,12.48,True,0,9.0
USR-00656,67.25,B,149.01,False,0,10.0
USR-08671,67.24,B,246.1,False,0,9.0
USR-04889,67.24,B,161.33,False,0,9.0
USR-08116,67.24,B,6.14,True,0,10.0
USR-06224,67.22,B,19.6,True,0,10.0
USR-03049,67.22,B,296.09,False,0,10.0
USR-13372,67.2,B,18.85,True,0,8.0
USR-05184,67.19,B,16.77,True,0,8.0
USR-14762,67.18,B,13.75,True,0,10.0
USR-06896,67.18,B,54.24,False,0,10.0
USR-08261,67.15,B,19.54,True,0,9.0
USR-00576,67.15,B,85.51,False,0,10.0
USR-02728,67.13,B,38.15,True,0,8.0
USR-13012,67.11,B,34.26,True,0,7.0
USR-07885,67.11,B,36.94,True,0,8.0
USR-10219,67.11,B,26.95,True,0,7.0
USR-02939,67.1,B,19.67,True,0,9.0
USR-03921,67.1,B,21.84,True,0,9.0
USR-01972,67.1,B,46.61,True,0,8.0
USR-02205,67.09,B,25.5,True,0,8.0
USR-03454,67.09,B,20.51,True,0,9.0
USR-11482,67.07,B,102.53,False,0,10.0
USR-02374,67.04,B,237.76,False,0,8.0
USR-02958,67.04,B,16.73,True,0,8.0
USR-02608,67.03,B,14.42,True,0,8.0
USR-09307,67.03,B,439.84,False,0,10.0
USR-02233,67.02,B,8.73,True,0,10.0
USR-01433,67.02,B,19.87,True,0,9.0
USR-12278,67.01,B,14.99,True,0,10.0
USR-06352,67.0,B,25.35,True,0,7.0
USR-08829,66.99,B,21.92,True,0,10.0
USR-07207,66.99,B,260.95,False,0,8.0
USR-04353,66.99,B,26.93,True,0,10.0
USR-09482,66.98,B,18.08,True,0,10.0
USR-06749,66.98,B,26.79,True,0,7.0
USR-02281,66.94,B,94.06,False,0,8.0
USR-12534,66.94,B,115.16,False,0,10.0
USR-08476,66.94,B,38.15,True,0,9.0
USR-05699,66.94,B,15.93,True,0,10.0
USR-10269,66.93,B,51.86,False,0,10.0
USR-10042,66.93,B,23.64,True,0,7.0
USR-07425,66.91,B,26.17,True,0,6.0
USR-10928,66.9,B,17.22,True,0,10.0
USR-03761,66.9,B,33.43,True,0,8.0
USR-09035,66.89,B,23.81,True,0,9.0
USR-14379,66.87,B,19.15,True,0,10.0
USR-09990,66.86,B,143.73,False,0,9.0
USR-03092,66.86,B,26.65,True,0,9.0
USR-10715,66.85,B,75.31,False,0,9.0
USR-13113,66.85,B,266.94,False,0,10.0
USR-08661,66.84,B,17.81,True,0,8.0
USR-13856,66.83,B,19.67,True,0,10.0
USR-12410,66.83,B,32.41,True,0,8.0
USR-02736,66.8,B,20.04,True,0,8.0
USR-03051,66.8,B,34.47,True,0,7.0
USR-10313,66.78,B,165.68,False,0,10.0
USR-14437,66.78,B,143.87,False,0,9.0
USR-07506,66.78,B,41.09,False,0,9.0
USR-01498,66.77,B,28.55,True,0,9.0
USR-04026,66.77,B,16.61,True,0,10.0
USR-04627,66.77,B,83.61,False,0,9.0
USR-06506,66.77,B,11.87,True,0,10.0
USR-05167,66.76,B,477.28,False,0,10.0
USR-04015,66.75,B,139.0,False,0,8.0
USR-00826,66.75,B,37.81,True,0,10.0
USR-02307,66.75,B,472.92,False,0,8.0
USR-13963,66.75,B,21.16,True,0,8.0
USR-01303,66.73,B,20.16,True,0,7.0
USR-08290,66.73,B,47.7,True,0,7.0
USR-14824,66.72,B,135.87,False,0,10.0
USR-02166,66.69,B,78.12,False,0,7.0
USR-03030,66.68,B,108.13,False,0,9.0
USR-04422,66.68,B,196.14,False,0,9.0
USR-04638,66.66,B,13.6,True,1,5.0
USR-11519,66.66,B,15.7,True,0,6.0
USR-11452,66.65,B,29.66,True,0,7.0
USR-02613,66.65,B,9.95,True,0,9.0
USR-13773,66.64,B,16.6,True,0,10.0
USR-02618,66.63,B,118.85,False,0,10.0
USR-11394,66.63,B,17.51,True,0,10.0
USR-11109,66.61,B,35.27,True,0,6.0
USR-07863,66.61,B,33.15,True,0,7.0
USR-05708,66.61,B,212.73,False,0,8.0
USR-07106,66.6,B,23.23,True,0,6.0
USR-07710,66.6,B,66.33,False,0,10.0
USR-03707,66.59,B,36.73,True,0,7.0
USR-00542,66.58,B,17.7,True,0,9.0
USR-09158,66.57,B,75.3,False,0,8.0
USR-04307,66.57,B,34.07,True,0,10.0
USR-08760,66.57,B,117.22,False,0,8.0
USR-01197,66.56,B,19.65,True,0,7.0
USR-07553,66.55,B,1135.62,False,0,10.0
USR-08968,66.54,B,20.79,True,0,7.0
USR-08473,66.54,B,19.04,True,0,9.0
USR-06764,66.53,B,12.2,True,0,8.0
USR-03602,66.51,B,159.71,False,0,10.0
USR-08486,66.5,B,19.81,True,0,8.0
USR-05591,66.5,B,21.65,True,0,10.0
USR-10247,66.49,B,36.62,True,0,8.0
USR-13086,66.49,B,31.91,True,0,7.0
USR-02886,66.48,B,33.99,True,0,6.0
USR-01403,66.48,B,255.38,False,0,9.0
USR-09047,66.48,B,15.53,True,0,9.0
USR-12965,66.46,B,14.94,True,0,10.0
USR-13586,66.46,B,26.94,True,0,9.0
USR-00757,66.46,B,25.08,True,0,9.0
USR-11036,66.45,B,257.27,False,0,10.0
USR-11034,66.45,B,125.74,False,0,10.0
USR-04178,66.44,B,15.1,True,0,7.0
USR-09985,66.43,B,33.32,True,0,6.0
USR-04488,66.43,B,8.89,True,1,7.0
USR-08881,66.42,B,31.66,True,0,8.0
USR-08428,66.41,B,16.7,True,0,8.0
USR-03136,66.4,B,30.2,True,0,10.0
USR-12890,66.4,B,159.5,False,0,9.0
USR-05173,66.39,B,18.43,True,0,9.0
USR-06206,66.39,B,32.55,True,0,8.0
USR-02025,66.38,B,305.09,False,0,10.0
USR-06527,66.38,B,53.3,False,0,10.0
USR-05299,66.37,B,80.68,False,0,9.0
USR-02341,66.36,B,17.91,True,0,8.0
USR-09371,66.35,B,126.48,False,0,8.0
USR-07650,66.33,B,16.37,True,0,10.0
USR-01720,66.3,B,29.33,True,0,7.0
USR-04427,66.29,B,50.74,False,0,10.0
USR-10911,66.28,B,35.05,True,0,7.0
USR-03150,66.27,B,29.74,False,0,10.0
USR-10048,66.27,B,185.12,False,0,9.0
USR-07707,66.26,B,19.91,True,0,8.0
USR-03461,66.26,B,204.93,False,0,7.0
USR-02298,66.26,B,26.92,True,0,9.0
USR-14390,66.24,B,28.2,True,0,6.0
USR-03477,66.23,B,68.73,False,0,10.0
USR-12169,66.23,B,26.52,True,0,9.0
USR-09044,66.22,B,18.52,True,0,10.0
USR-13478,66.22,B,15.81,True,0,8.0
USR-08709,66.22,B,388.35,False,0,9.0
USR-13437,66.22,B,167.24,False,0,10.0
USR-11222,66.21,B,18.58,True,0,8.0
USR-08713,66.21,B,254.52,False,0,7.0
USR-07792,66.2,B,17.95,True,0,9.0
USR-06811,66.18,B,19.99,True,0,7.0
USR-09230,66.18,B,52.24,False,0,9.0
USR-09971,66.17,B,258.42,False,0,8.0
USR-04270,66.17,B,35.47,True,0,9.0
USR-07130,66.17,B,37.3,True,0,6.0
USR-08170,66.16,B,51.01,True,0,8.0
USR-14903,66.16,B,46.83,False,0,8.0
USR-03541,66.14,B,14.22,True,1,8.0
USR-10615,66.13,B,49.86,True,0,7.0
USR-04864,66.13,B,56.04,False,0,8.0
USR-05062,66.12,B,21.99,True,0,9.0
USR-01865,66.12,B,30.56,True,0,9.0
USR-03751,66.11,B,12.17,True,0,9.0
USR-10929,66.11,B,198.44,False,0,10.0
USR-10446,66.11,B,93.91,False,0,7.0
USR-13269,66.11,B,31.22,True,0,7.0
USR-05583,66.1,B,62.14,False,0,10.0
USR-11451,66.1,B,335.62,False,0,10.0
USR-11245,66.1,B,533.18,False,0,9.0
USR-10295,66.09,B,146.83,False,0,8.0
USR-12682,66.08,B,20.43,True,0,7.0
USR-04143,66.08,B,204.85,False,0,10.0
USR-04071,66.07,B,16.75,True,0,9.0
USR-09494,66.07,B,144.21,False,0,9.0
USR-12946,66.06,B,258.39,False,0,8.0
USR-11874,66.06,B,31.29,True,0,9.0
USR-07050,66.04,B,127.63,False,0,7.0
USR-07340,66.04,B,24.47,True,0,10.0
USR-08066,66.04,B,30.04,True,0,7.0
USR-08121,66.03,B,341.82,False,0,7.0
USR-07938,66.02,B,68.18,False,0,9.0
USR-02625,66.02,B,38.89,False,0,10.0
USR-09298,66.02,B,319.89,False,0,10.0
USR-03878,66.01,B,34.3,True,0,6.0
USR-13051,66.01,B,91.83,False,0,9.0
USR-12347,65.96,B,22.5,True,0,7.0
USR-13235,65.96,B,57.04,True,0,7.0
USR-10883,65.95,B,21.39,True,0,8.0
USR-14575,65.94,B,18.62,True,0,9.0
USR-11766,65.93,B,34.71,False,0,9.0
USR-03797,65.93,B,27.21,True,0,6.0
USR-09119,65.93,B,94.26,False,0,7.0
USR-12983,65.92,B,14.28,True,0,8.0
USR-03037,65.91,B,213.82,False,0,7.0
USR-08224,65.91,B,32.95,True,0,7.0
USR-11175,65.91,B,616.04,False,0,7.0
USR-11420,65.91,B,293.3,False,0,7.0
USR-04125,65.91,B,28.28,True,0,6.0
USR-05233,65.89,B,32.13,True,0,9.0
USR-05724,65.89,B,37.28,True,0,7.0
USR-07195,65.88,B,19.31,True,0,7.0
USR-11900,65.87,B,14.21,True,0,10.0
USR-12234,65.85,B,23.87,True,0,6.0
USR-01590,65.84,B,230.21,False,0,10.0
USR-07797,65.84,B,28.49,True,0,7.0
USR-07959,65.84,B,26.42,True,1,7.0
USR-01356,65.83,B,66.92,True,0,6.0
USR-11802,65.82,B,229.64,False,0,6.0
USR-01316,65.81,B,157.97,False,0,9.0
USR-01570,65.81,B,152.36,False,0,10.0
USR-07321,65.8,B,16.74,True,0,8.0
USR-10179,65.79,B,23.15,True,0,7.0
USR-02188,65.79,B,21.09,True,0,9.0
USR-03524,65.78,B,144.98,False,0,10.0
USR-14800,65.77,B,154.18,False,0,7.0
USR-06421,65.76,B,15.73,True,0,9.0
USR-08326,65.76,B,12.21,True,0,7.0
USR-08751,65.76,B,21.29,True,0,10.0
USR-11070,65.75,B,29.62,True,0,9.0
USR-02681,65.74,B,47.64,True,0,6.0
USR-13553,65.74,B,40.36,False,0,10.0
USR-00808,65.73,B,36.04,True,0,9.0
USR-04979,65.72,B,69.34,False,0,10.0
USR-13459,65.71,B,19.48,True,0,8.0
USR-10260,65.71,B,49.39,True,0,6.0
USR-12627,65.7,B,22.27,True,0,9.0
USR-10194,65.7,B,10.42,True,0,10.0
USR-12949,65.7,B,461.19,False,0,10.0
USR-14752,65.7,B,23.0,True,0,9.0
USR-14858,65.69,B,96.73,False,0,9.0
USR-00267,65.69,B,32.28,False,0,9.0
USR-03336,65.67,B,39.23,True,0,7.0
USR-05051,65.66,B,279.08,False,0,10.0
USR-14971,65.65,B,19.4,True,0,7.0
USR-05023,65.65,B,86.83,False,0,10.0
USR-09827,65.65,B,119.97,False,0,10.0
USR-04852,65.64,B,118.94,False,0,8.0
USR-06599,65.64,B,27.08,False,0,10.0
USR-01301,65.64,B,102.72,False,0,10.0
USR-12968,65.62,B,28.15,True,0,7.0
USR-07280,65.62,B,3.81,True,0,9.0
USR-08567,65.62,B,24.23,True,0,6.0
USR-03669,65.6,B,187.72,False,0,9.0
USR-11371,65.6,B,19.83,True,1,4.0
USR-05911,65.6,B,101.0,False,0,8.0
USR-07378,65.57,B,18.97,True,0,6.0
USR-00177,65.57,B,21.55,True,0,10.0
USR-08356,65.56,B,19.54,True,0,8.0
USR-14823,65.55,B,150.45,False,0,10.0
USR-14785,65.55,B,12.46,True,0,9.0
USR-05918,65.54,B,140.29,False,0,7.0
USR-14382,65.54,B,15.48,True,0,6.0
USR-00145,65.54,B,60.82,False,0,9.0
USR-07056,65.54,B,52.09,False,0,10.0
USR-05059,65.53,B,156.19,False,0,10.0
USR-00563,65.52,B,116.31,False,0,10.0
USR-13469,65.52,B,24.32,True,0,6.0
USR-03959,65.51,B,27.97,True,0,7.0
USR-02196,65.5,B,246.16,False,0,7.0
USR-12227,65.5,B,21.08,True,0,7.0
USR-12209,65.5,B,76.92,False,0,10.0
USR-13571,65.47,B,13.8,True,0,7.0
USR-06800,65.46,B,6.91,True,0,9.0
USR-14587,65.46,B,17.65,True,0,7.0
USR-08550,65.45,B,18.22,True,0,8.0
USR-01810,65.44,B,13.94,True,1,8.0
USR-02325,65.43,B,15.68,True,0,10.0
USR-05477,65.43,B,254.97,False,0,9.0
USR-07264,65.4,B,89.14,False,0,9.0
USR-15014,65.4,B,16.33,True,0,7.0
USR-06055,65.38,B,19.84,True,0,8.0
USR-11736,65.36,B,109.31,False,0,10.0
USR-04573,65.34,B,291.89,False,0,9.0
USR-01016,65.32,B,133.53,False,0,8.0
USR-00305,65.32,B,368.44,False,0,7.0
USR-08542,65.31,B,24.44,True,0,9.0
USR-01409,65.31,B,28.95,True,0,9.0
USR-08992,65.3,B,21.12,True,0,8.0
USR-03086,65.29,B,34.17,True,0,7.0
USR-05201,65.29,B,44.33,True,0,7.0
USR-06941,65.29,B,22.81,True,0,10.0
USR-10275,65.29,B,32.1,True,0,6.0
USR-00155,65.29,B,14.9,True,0,8.0
USR-01703,65.28,B,363.07,False,0,8.0
USR-07375,65.27,B,19.93,True,0,10.0
USR-13885,65.27,B,35.17,False,0,10.0
USR-02974,65.26,B,130.72,False,0,7.0
USR-01794,65.26,B,187.19,False,0,8.0
USR-12072,65.26,B,29.87,True,0,8.0
USR-13629,65.25,B,135.15,False,0,10.0
USR-02929,65.25,B,12.87,True,0,8.0
USR-08942,65.24,B,113.82,False,0,10.0
USR-01390,65.23,B,21.32,True,0,8.0
USR-09614,65.22,B,238.92,False,0,10.0
USR-07292,65.22,B,33.71,True,0,7.0
USR-09792,65.22,B,118.96,False,0,10.0
USR-04156,65.2,B,17.56,True,0,9.0
USR-05867,65.2,B,59.22,False,0,10.0
USR-06461,65.19,B,106.72,False,0,9.0
USR-05566,65.19,B,94.22,False,0,9.0
USR-13762,65.19,B,256.68,False,0,8.0
USR-11028,65.19,B,32.03,True,0,8.0
USR-06809,65.17,B,36.72,True,0,7.0
USR-14194,65.17,B,19.12,True,0,10.0
USR-08311,65.16,B,19.79,True,0,10.0
USR-06336,65.16,B,30.2,True,0,7.0
USR-04746,65.16,B,212.86,False,0,10.0
USR-03410,65.16,B,33.17,True,0,10.0
USR-07928,65.15,B,31.96,True,0,7.0
USR-04572,65.15,B,26.92,True,0,6.0
USR-14108,65.15,B,28.3,True,0,7.0
USR-12078,65.15,B,181.6,False,0,10.0
USR-00798,65.14,B,13.86,True,0,8.0
USR-07800,65.13,B,26.75,True,0,10.0
USR-14054,65.13,B,103.33,False,0,10.0
USR-09647,65.12,B,18.51,True,0,7.0
USR-12301,65.12,B,68.24,False,0,8.0
USR-03665,65.11,B,24.22,True,0,7.0
USR-02364,65.11,B,164.67,False,0,10.0
USR-08823,65.11,B,219.75,False,0,9.0
USR-09100,65.1,B,18.84,True,0,7.0
USR-07274,65.09,B,43.06,False,0,10.0
USR-12137,65.08,B,35.38,True,0,10.0
USR-00376,65.08,B,13.24,True,0,10.0
USR-12412,65.07,B,3.31,True,1,8.0
USR-01774,65.06,B,13.34,True,0,8.0
USR-12724,65.06,B,149.46,False,0,9.0
USR-10945,65.06,B,112.47,False,0,10.0
USR-11074,65.06,B,17.08,True,0,10.0
USR-12090,65.05,B,18.13,True,0,7.0
USR-03284,65.05,B,32.16,True,0,10.0
USR-13404,65.04,B,68.7,False,0,7.0
USR-13283,65.03,B,59.38,False,0,9.0
USR-02449,65.01,B,26.47,True,0,6.0
USR-09099,65.01,B,80.72,True,0,7.0
USR-11350,65.01,B,36.51,True,0,7.0
USR-03011,65.01,B,12.93,True,0,9.0
USR-06236,65.0,B,8.76,True,0,7.0
USR-11976,65.0,B,381.52,False,0,8.0
USR-09902,65.0,B,18.65,True,0,8.0
USR-01747,64.98,B,27.18,False,1,10.0
USR-07451,64.95,B,15.29,True,0,6.0
USR-12421,64.95,B,9.26,True,0,9.0
USR-11623,64.95,B,13.75,True,0,10.0
USR-03312,64.93,B,71.51,False,0,7.0
USR-14892,64.92,B,20.21,True,0,9.0
USR-02954,64.92,B,4.56,True,0,10.0
USR-02891,64.91,B,107.32,False,1,7.0
USR-09192,64.91,B,19.13,True,0,9.0
USR-06689,64.89,B,17.66,True,0,10.0
USR-14372,64.89,B,12.72,True,0,9.0
USR-04934,64.89,B,352.51,False,0,9.0
USR-01320,64.89,B,35.77,True,0,7.0
USR-08963,64.87,B,31.32,True,0,7.0
USR-09069,64.85,B,11.48,True,0,9.0
USR-10562,64.85,B,16.53,True,0,6.0
USR-05914,64.84,B,122.69,False,0,9.0
USR-08830,64.83,B,40.61,False,0,9.0
USR-00108,64.83,B,22.67,True,0,9.0
USR-11977,64.82,B,104.22,False,0,8.0
USR-11924,64.82,B,1.13,True,0,10.0
USR-09468,64.82,B,19.83,True,0,9.0
USR-03790,64.82,B,19.95,True,0,6.0
USR-01587,64.81,B,48.57,False,0,10.0
USR-03346,64.81,B,17.61,True,0,10.0
USR-04389,64.81,B,8.32,True,0,10.0
USR-10975,64.8,B,54.93,True,0,7.0
USR-07975,64.79,B,21.38,True,0,7.0
USR-09366,64.78,B,11.73,True,0,8.0
USR-02579,64.78,B,63.55,False,0,8.0
USR-05917,64.78,B,19.93,True,0,9.0
USR-07680,64.78,B,18.29,True,0,7.0
USR-03605,64.76,B,31.94,True,0,7.0
USR-06590,64.76,B,10.71,True,0,8.0
USR-11272,64.76,B,80.49,False,0,9.0
USR-14556,64.75,B,102.81,False,0,10.0
USR-14050,64.75,B,387.59,False,0,9.0
USR-03649,64.74,B,349.27,False,0,8.0
USR-02284,64.74,B,21.62,True,0,7.0
USR-00584,64.73,B,277.74,False,0,8.0
USR-14074,64.72,B,17.35,True,0,7.0
USR-09029,64.7,B,56.99,False,0,10.0
USR-10385,64.69,B,15.04,True,0,10.0
USR-13647,64.68,B,26.24,True,0,10.0
USR-00581,64.68,B,162.83,False,0,9.0
USR-02895,64.67,B,307.16,False,0,9.0
USR-02397,64.67,B,70.53,False,0,10.0
USR-11366,64.67,B,27.65,True,0,7.0
USR-12416,64.65,B,205.63,False,0,10.0
USR-08898,64.65,B,148.22,False,0,8.0
USR-04410,64.64,B,11.77,True,0,10.0
USR-11832,64.63,B,12.76,True,0,8.0
USR-07985,64.61,B,88.83,False,0,8.0
USR-07104,64.61,B,124.66,False,0,9.0
USR-02979,64.6,B,126.4,False,0,10.0
USR-02555,64.6,B,35.9,False,0,9.0
USR-04390,64.59,B,13.21,True,0,10.0
USR-07809,64.58,B,18.11,True,0,9.0
USR-10662,64.58,B,125.45,False,0,7.0
USR-13924,64.57,B,51.58,False,0,8.0
USR-02367,64.56,B,16.46,True,0,9.0
USR-06661,64.56,B,23.93,True,0,8.0
USR-06343,64.56,B,34.89,True,0,9.0
USR-12545,64.54,B,180.49,False,0,10.0
USR-07746,64.53,B,211.93,False,0,10.0
USR-12494,64.53,B,17.92,True,0,10.0
USR-13510,64.52,B,269.11,False,0,6.0
USR-11823,64.51,B,121.88,False,0,8.0
USR-06237,64.5,B,14.28,True,0,9.0
USR-12205,64.49,B,15.91,True,0,8.0
USR-10308,64.48,B,206.32,False,0,10.0
USR-10881,64.46,B,27.09,True,0,6.0
USR-07067,64.46,B,30.99,True,0,7.0
USR-09267,64.46,B,41.99,False,0,8.0
USR-10789,64.45,B,101.79,False,0,8.0
USR-14218,64.42,B,215.62,False,0,6.0
USR-07941,64.42,B,58.82,False,0,8.0
USR-11785,64.41,B,19.47,True,0,10.0
USR-06848,64.4,B,298.96,False,0,10.0
USR-02398,64.4,B,26.15,True,0,6.0
USR-09064,64.4,B,79.21,False,0,9.0
USR-06505,64.39,B,18.34,True,0,8.0
USR-14583,64.38,B,19.39,True,0,8.0
USR-07168,64.37,B,21.66,True,0,10.0
USR-12752,64.37,B,71.28,False,0,10.0
USR-00724,64.37,B,265.96,False,0,9.0
USR-11490,64.36,B,6.1,True,0,9.0
USR-06994,64.35,B,153.94,False,0,10.0
USR-09777,64.34,B,44.97,True,0,10.0
USR-00508,64.34,B,20.85,True,0,7.0
USR-05662,64.33,B,18.05,True,0,8.0
USR-07599,64.32,B,142.59,False,0,9.0
USR-07230,64.31,B,50.5,False,0,9.0
USR-12128,64.3,B,15.68,True,0,9.0
USR-12328,64.29,B,66.26,True,0,6.0
USR-01992,64.28,B,10.6,True,0,8.0
USR-08813,64.27,B,27.57,True,0,8.0
USR-07270,64.26,B,6.27,True,1,10.0
USR-04744,64.26,B,88.87,False,0,9.0
USR-06743,64.25,B,21.65,True,0,8.0
USR-09098,64.25,B,10.0,True,0,9.0
USR-11090,64.25,B,25.04,True,0,7.0
USR-02107,64.24,B,21.68,True,0,7.0
USR-03056,64.23,B,92.64,False,0,9.0
USR-08376,64.23,B,84.96,False,0,9.0
USR-07914,64.2,B,21.91,True,0,6.0
USR-00011,64.18,B,9.22,True,0,10.0
USR-01137,64.17,B,14.69,True,0,10.0
USR-07682,64.14,B,394.12,False,0,6.0
USR-05258,64.14,B,93.6,False,0,10.0
USR-11349,64.13,B,113.07,False,0,8.0
USR-09889,64.13,B,84.93,False,0,6.0
USR-00509,64.13,B,84.41,False,0,10.0
USR-12489,64.12,B,567.43,False,0,10.0
USR-04050,64.12,B,81.89,False,0,10.0
USR-01130,64.11,B,218.24,False,0,8.0
USR-00813,64.11,B,37.93,False,0,9.0
USR-11307,64.1,B,16.79,False,1,8.0
USR-14422,64.09,B,114.49,True,0,6.0
USR-06133,64.09,B,272.89,False,0,9.0
USR-02031,64.09,B,133.27,False,0,7.0
USR-10773,64.09,B,147.17,False,0,7.0
USR-06673,64.09,B,26.03,True,0,7.0
USR-04943,64.08,B,19.08,True,0,7.0
USR-03516,64.08,B,17.55,True,0,10.0
USR-07786,64.07,B,19.69,True,0,6.0
USR-06238,64.07,B,160.08,False,0,8.0
USR-00781,64.06,B,251.29,False,0,8.0
USR-01981,64.05,B,34.17,False,0,9.0
USR-00406,64.05,B,78.93,True,0,9.0
USR-11372,64.04,B,14.1,True,0,9.0
USR-06961,64.03,B,38.16,True,0,8.0
USR-13489,64.02,B,15.23,True,0,9.0
USR-01739,64.02,B,11.68,True,0,8.0
USR-06904,64.02,B,87.93,False,0,10.0
USR-09116,64.02,B,38.97,True,0,8.0
USR-14493,64.02,B,250.94,False,0,7.0
USR-01912,64.01,B,17.77,True,0,6.0
USR-14888,64.01,B,19.31,True,0,7.0
USR-08196,64.0,B,105.18,False,0,10.0
USR-14861,63.99,B,18.39,True,0,6.0
USR-12866,63.99,B,169.28,False,0,7.0
USR-01969,63.99,B,87.5,False,0,10.0
USR-08560,63.99,B,24.5,True,0,8.0
USR-09620,63.97,B,6.12,True,0,10.0
USR-09323,63.97,B,47.46,False,0,10.0
USR-09138,63.96,B,17.68,True,0,9.0
USR-12430,63.96,B,14.79,True,1,7.0
USR-10024,63.96,B,35.69,True,0,7.0
USR-12001,63.95,B,19.4,True,0,10.0
USR-02737,63.94,B,16.7,True,0,6.0
USR-04361,63.93,B,9.67,True,0,7.0
USR-11207,63.93,B,10.13,True,0,10.0
USR-03118,63.92,B,259.93,False,0,10.0
USR-10005,63.92,B,44.01,True,0,7.0
USR-11136,63.91,B,26.71,True,0,7.0
USR-03353,63.91,B,14.75,True,0,10.0
USR-05846,63.9,B,109.89,False,0,7.0
USR-03330,63.88,B,11.67,True,0,7.0
USR-08984,63.87,B,34.95,True,0,8.0
USR-06701,63.86,B,42.72,True,0,7.0
USR-12257,63.86,B,46.03,False,0,9.0
USR-14576,63.85,B,261.37,False,0,7.0
USR-12350,63.85,B,12.03,True,0,7.0
USR-10740,63.84,B,105.85,False,0,10.0
USR-06088,63.84,B,270.04,False,0,8.0
USR-01135,63.84,B,86.82,False,0,9.0
USR-10603,63.83,B,18.14,True,0,10.0
USR-05099,63.83,B,15.25,True,0,10.0
USR-00431,63.83,B,10.68,True,0,10.0
