user_id,cashback_perdido_mensual,segmento,nomina_domiciliada,ingreso_mensual_mxn,score_buro,edad,ocupacion,satisfaccion_1_10,dias_desde_ultimo_login,num_productos_activos
USR-00703,9.662233333333333,C,False,11500,406,28,Empleado,5.0,23,2
USR-00707,7.0935375,C,False,15000,479,45,Independiente,4.0,22,1
USR-00709,6.188550000000001,C,False,8000,704,43,Estudiante,5.0,117,0
USR-00710,60.494275,C,True,60000,585,50,Empleado,10.0,9,1
USR-00712,12.711033333333335,C,False,17000,500,41,Empleado,5.0,21,1
USR-00713,22.598666666666666,C,True,10000,493,52,Empleado,7.0,17,2
USR-00720,7.377125,C,False,11500,567,27,Jubilado,4.0,49,1
USR-00721,5.6654,C,False,32500,539,52,Desempleado,7.0,136,0
USR-00722,17.33035,C,True,29500,554,53,Empleado,8.0,10,1
USR-00724,207.4747181818182,B,False,50000,681,47,Empresario,9.0,10,4
USR-00726,0.5761000000000001,C,False,9000,639,24,Desempleado,5.0,142,1
USR-00728,230.83985,B,False,35000,684,41,Empresario,9.0,10,3
USR-00732,106.69135,B,False,65000,626,32,Empresario,9.0,13,2
USR-00733,40.397242857142864,C,False,46000,657,31,Empleado,7.0,10,4
USR-00734,25.64808,C,True,17000,498,29,Empleado,8.0,7,3
USR-00738,2.4002000000000003,C,False,8000,376,51,Independiente,5.0,154,1
USR-00740,173.30778571428573,B,False,32000,555,42,Empresario,,10,4
USR-00741,27.696828571428572,C,True,25000,499,41,Empleado,6.0,9,2
USR-00743,6.1511000000000005,C,False,32500,476,39,Empleado,7.0,95,1
USR-00747,18.16962857142857,C,True,12500,744,29,Empleado,7.0,13,2
USR-00748,146.41086666666666,B,False,93000,641,42,Independiente,9.0,7,3
USR-00749,9.147733333333333,C,False,10000,313,50,Empleado,3.0,21,1
USR-00751,15.540600000000003,C,False,7000,584,47,Independiente,3.0,4,3
USR-00752,38.453377777777774,C,False,58000,637,50,Empleado,7.0,7,4
USR-00753,26.5228,C,True,23000,565,51,Empleado,7.0,5,3
USR-00754,24.04586,C,True,28500,758,40,Empleado,9.0,1,3
USR-00756,93.96818571428572,C,False,67000,652,40,Independiente,10.0,5,3
USR-00757,28.159854545454547,C,True,24000,620,46,Empleado,9.0,13,3
USR-00760,30.0724,C,False,52000,667,42,Empleado,9.0,2,3
USR-00763,9.497744444444445,C,False,21000,599,38,Empleado,7.0,23,2
USR-00765,21.204566666666665,C,False,75000,668,44,Independiente,7.0,7,3
USR-00771,16.668266666666668,C,False,22000,475,29,Empleado,6.0,6,1
USR-00772,5.355,C,False,30500,609,25,Jubilado,7.0,76,0
USR-00774,161.0962,B,False,77000,626,32,Independiente,8.0,0,2
USR-00776,1.7087,C,True,20000,563,46,Empleado,5.0,107,0
USR-00777,15.536142857142858,C,False,74000,587,37,Empleado,8.0,3,5
USR-00778,11.714550000000001,C,True,18000,622,34,Empleado,7.0,18,2
USR-00780,15.48529,C,False,26500,774,32,Empresario,8.0,1,1
USR-00781,153.33764444444444,B,False,52000,717,55,Empresario,8.0,10,2
USR-00783,6.10315,C,False,6000,607,28,Independiente,5.0,71,1
USR-00784,11.398425,C,False,16500,311,34,Independiente,6.0,24,3
USR-00787,7.8529125,C,False,9000,576,34,Independiente,6.0,16,1
USR-00794,144.52027,B,False,31000,623,52,Independiente,9.0,2,3
USR-00797,12.022090909090908,C,False,21500,527,18,Estudiante,7.0,2,1
USR-00798,12.310045454545456,C,True,24500,598,27,Empleado,8.0,0,2
USR-00800,13.076749999999999,C,False,14000,300,41,Empleado,3.0,10,3
USR-00801,17.257783333333332,C,True,27500,546,31,Empleado,10.0,1,2
USR-00802,22.234862500000002,C,True,38500,707,46,Empleado,,14,2
USR-00806,6.9777,C,False,19500,620,53,Desempleado,6.0,147,0
USR-00807,29.828090000000003,C,False,40000,680,29,Empleado,8.0,3,3
USR-00808,23.324740000000002,C,True,30000,497,28,Empleado,9.0,17,4
USR-00813,39.8289,C,False,56000,779,39,Empleado,9.0,5,4
USR-00814,15.905714285714286,C,False,14000,475,45,Independiente,6.0,16,3
USR-00815,3.9104666666666668,C,False,21000,422,22,Desempleado,4.0,77,1
USR-00824,4.85275,C,False,4500,512,27,Estudiante,4.0,125,1
USR-00825,17.2941,C,False,32000,435,36,Empleado,6.0,119,1
USR-00826,21.86135555555556,C,True,17000,639,30,Empleado,10.0,19,3
USR-00827,51.24731428571429,C,False,27000,651,48,Empresario,7.0,11,3
USR-00829,22.599619999999998,C,True,19500,482,47,Empleado,10.0,8,2
USR-00831,12.022237500000001,C,True,13500,711,40,Empleado,8.0,15,2
USR-00835,115.43782222222224,B,False,71000,641,31,Independiente,9.0,10,3
USR-00837,9.009450000000001,C,False,7500,434,35,Empleado,6.0,10,2
USR-00840,4.67035,C,True,8500,638,52,Empleado,4.0,134,1
USR-00841,37.059511111111114,C,False,61000,610,30,Empresario,7.0,10,3
USR-00843,24.81957142857143,C,False,78000,761,35,Empresario,9.0,12,3
USR-00845,24.556033333333332,C,True,28000,719,36,Empleado,7.0,4,1
USR-00846,20.5381125,C,True,20500,494,25,Empleado,7.0,0,4
USR-00847,3.76545,C,False,34000,470,34,Desempleado,5.0,170,2
USR-00848,13.547855555555556,C,True,28500,751,49,Empleado,10.0,10,2
USR-00849,6.78225,C,False,6500,519,29,Desempleado,4.0,76,2
USR-00850,11.206299999999999,C,False,17500,521,50,Independiente,6.0,8,2
USR-00853,13.6992,C,True,18000,409,35,Empleado,3.0,12,2
USR-00854,169.41626000000002,B,False,50000,634,40,Empresario,7.0,11,2
USR-00857,6.015750000000001,C,False,9500,635,27,Independiente,6.0,136,1
USR-00858,6.00635,C,False,15000,398,22,Jubilado,4.0,127,1
USR-00859,10.004114285714286,C,False,24500,327,34,Empresario,4.0,15,2
USR-00863,7.5198875,C,False,18500,365,29,Independiente,3.0,24,2
USR-00864,13.64506,C,False,29000,638,32,Independiente,9.0,0,2
USR-00865,16.95633,C,True,11000,432,28,Empleado,5.0,17,0
USR-00870,13.265500000000001,C,False,9000,372,22,Estudiante,4.0,85,1
USR-00871,3.49165,C,False,25000,486,39,Empleado,5.0,167,1
USR-00874,20.965600000000002,C,True,38000,517,36,Empleado,7.0,11,2
USR-00875,21.785954545454544,C,True,11500,594,45,Empleado,9.0,7,2
USR-00876,208.4000625,B,False,84000,665,36,Empresario,6.0,2,5
USR-00877,13.315557142857143,C,False,16000,527,33,Empresario,4.0,24,1
USR-00878,133.93304444444445,B,False,36000,643,40,Empresario,7.0,2,3
USR-00882,14.881755555555555,C,False,16500,318,29,Independiente,3.0,7,1
USR-00889,177.82676363636367,B,False,27000,687,51,Empresario,8.0,4,4
USR-00891,19.349454545454545,C,True,14000,430,36,Empleado,4.0,1,3
USR-00894,14.298311111111111,C,True,17000,507,48,Empleado,8.0,14,2
USR-00896,117.46385000000001,B,False,27000,699,51,Empresario,8.0,10,2
USR-00897,11.582162499999999,C,False,23000,562,26,Independiente,7.0,1,3
USR-00904,9.239600000000001,C,False,16500,423,53,Estudiante,,158,1
USR-00905,9.65344,C,False,21000,751,18,Estudiante,7.0,2,3
USR-00906,13.21779090909091,C,True,14000,356,24,Empleado,6.0,7,2
USR-00910,16.29414,C,False,18500,509,35,Empleado,5.0,13,0
USR-00912,1.5759,C,False,26500,426,48,Jubilado,4.0,42,1
USR-00914,40.79284444444445,C,False,67000,581,52,Empleado,7.0,3,3
USR-00915,11.577509090909091,C,False,10500,521,21,Estudiante,7.0,3,2
USR-00918,13.613666666666667,C,False,17500,305,32,Empleado,6.0,8,1
USR-00920,17.5815125,C,True,33000,644,32,Empleado,9.0,13,2
USR-00921,19.06448888888889,C,True,27000,740,39,Empleado,8.0,11,2
USR-00923,12.548979999999998,C,False,11500,506,25,Empresario,5.0,13,1
USR-00924,13.185300000000002,C,True,12000,389,46,Empleado,3.0,17,1
USR-00926,13.197814285714285,C,False,10500,339,30,Independiente,3.0,10,2
USR-00927,8.416500000000001,C,False,18500,449,23,Independiente,5.0,102,0
USR-00928,14.864625,C,False,10500,357,34,Empleado,7.0,9,3
USR-00929,145.834,B,False,76000,619,33,Empresario,8.0,3,4
USR-00932,41.23722,C,True,20000,666,57,Empleado,10.0,15,3
USR-00934,30.791777777777774,C,True,16000,634,30,Empleado,10.0,2,2
USR-00935,15.7608,C,False,16000,668,58,Independiente,7.0,116,0
USR-00938,2.982366666666667,C,False,17500,588,42,Empleado,5.0,7,1
USR-00939,27.978650000000002,C,True,12500,471,48,Empleado,,9,2
USR-00940,12.87413,C,False,11500,400,36,Independiente,6.0,21,2
USR-00942,22.56294,C,True,11500,777,46,Empleado,8.0,1,3
USR-00943,16.953285714285716,C,False,11000,377,41,Independiente,5.0,12,1
USR-00945,11.184711111111111,C,False,21500,323,29,Empleado,6.0,16,1
USR-00946,66.37758181818182,C,True,31000,713,42,Empleado,8.0,1,2
USR-00947,15.8104,C,False,12000,474,24,Empleado,7.0,19,2
USR-00949,17.422272727272727,C,False,10500,301,25,Empleado,6.0,1,1
USR-00951,23.770275,C,True,39500,673,38,Empleado,7.0,3,4
USR-00953,30.1024375,C,True,20500,498,35,Empleado,8.0,0,4
USR-00955,18.0619,C,False,27500,611,18,Estudiante,10.0,0,2
USR-00956,41.165125,C,False,49000,650,55,Empresario,7.0,9,2
USR-00958,11.040077777777778,C,False,13000,590,45,Independiente,7.0,18,2
USR-00959,12.335777777777778,C,False,23500,349,29,Empresario,4.0,16,1
USR-00961,3.1828499999999997,C,False,12500,546,23,Desempleado,7.0,138,0
USR-00962,2.3578666666666668,C,False,26000,395,29,Independiente,7.0,30,1
USR-00964,18.343385714285716,C,True,18500,311,34,Empleado,5.0,12,1
USR-00965,86.627,C,False,71000,759,46,Independiente,7.0,1,2
USR-00966,17.8545375,C,False,16000,419,47,Independiente,,7,2
USR-00968,15.97519090909091,C,True,17500,479,40,Empleado,5.0,2,1
USR-00970,21.668866666666666,C,True,25000,772,35,Empleado,9.0,1,1
USR-00971,7.2833,C,False,23000,673,34,Desempleado,6.0,59,1
USR-00974,15.56748,C,False,12000,471,32,Independiente,7.0,13,1
USR-00975,5.1727,C,False,28000,437,31,Independiente,7.0,61,1
USR-00976,14.7666125,C,False,23000,582,48,Empleado,7.0,0,2
USR-00982,11.56722,C,True,20500,592,41,Empleado,8.0,4,4
USR-00983,30.552633333333333,C,False,42000,722,31,Empleado,8.0,11,2
USR-00984,20.607419999999998,C,True,25500,687,47,Empleado,6.0,2,2
USR-00985,10.13363,C,False,11500,373,47,Empleado,6.0,9,1
USR-00993,27.840725000000003,C,False,65000,612,54,Independiente,9.0,17,3
USR-00997,17.9378,C,True,33500,723,47,Empleado,9.0,16,3
USR-00998,7.0015,C,False,32000,677,51,Independiente,4.0,88,0
USR-00999,2.989,C,False,7500,401,57,Desempleado,4.0,146,1
USR-01000,8.9389,C,False,5500,476,48,Empleado,7.0,136,0
USR-01003,10.896355555555555,C,True,11000,765,32,Empleado,10.0,2,2
USR-01005,10.251077777777777,C,False,17000,524,20,Empleado,9.0,1,2
USR-01008,18.630444444444446,C,True,10000,736,54,Empleado,6.0,2,3
USR-01014,2.27855,C,False,30500,508,49,Estudiante,7.0,79,0
USR-01016,193.90871,B,False,36000,744,54,Empresario,8.0,3,3
USR-01018,11.3035,C,False,28500,786,25,Independiente,7.0,0,3
USR-01021,24.398149999999998,C,True,30000,706,43,Empleado,9.0,3,3
USR-01023,24.5795125,C,True,11000,601,48,Empleado,8.0,4,2
USR-01025,15.645500000000002,C,True,14000,701,41,Empleado,10.0,10,2
USR-01027,19.36316,C,True,13000,740,47,Empleado,9.0,17,3
USR-01028,6.483300000000001,C,True,21000,622,46,Empleado,6.0,54,1
USR-01032,160.02727,B,False,82000,610,36,Independiente,8.0,2,4
USR-01033,13.725200000000001,C,False,8500,456,23,Estudiante,6.0,53,0
USR-01035,192.23732,B,False,24000,553,35,Independiente,9.0,11,3
USR-01039,21.352825,C,True,35500,500,28,Empleado,10.0,12,3
USR-01041,12.178072727272728,C,False,23500,658,18,Estudiante,7.0,2,2
USR-01042,55.73026,C,True,61000,711,39,Empleado,9.0,18,2
USR-01044,16.6912375,C,True,14500,310,47,Empleado,5.0,20,1
USR-01051,6.4025,C,False,8000,570,44,Jubilado,5.0,152,0
USR-01052,17.57788888888889,C,True,20500,417,44,Empleado,3.0,8,1
USR-01053,3.9886000000000004,C,False,23000,577,50,Desempleado,7.0,166,0
USR-01054,9.319866666666668,C,False,14000,520,27,Independiente,4.0,12,2
USR-01055,21.83589,C,True,12500,777,25,Empleado,7.0,13,3
USR-01057,18.8795,C,True,21500,542,46,Empleado,10.0,1,3
USR-01058,10.788044444444445,C,True,24500,588,30,Empleado,5.0,18,1
USR-01060,0.0,C,False,22000,503,37,Estudiante,6.0,94,1
USR-01063,14.281590909090909,C,False,12000,521,45,Empleado,7.0,10,1
USR-01064,32.51773333333333,C,False,21000,656,43,Independiente,8.0,13,3
USR-01068,16.378125,C,False,17000,482,34,Empleado,5.0,20,1
USR-01072,21.299,C,True,14000,567,33,Empleado,4.0,15,1
USR-01074,8.996266666666667,C,False,23500,381,38,Desempleado,6.0,72,1
USR-01076,12.6584125,C,False,23000,405,24,Independiente,3.0,23,2
USR-01077,14.740016666666667,C,False,19000,303,45,Independiente,5.0,13,1
USR-01079,38.94722222222222,C,False,40000,717,33,Independiente,8.0,3,2
USR-01083,35.8001,C,False,32000,759,41,Independiente,7.0,8,4
USR-01084,11.45734,C,True,6500,521,41,Empleado,4.0,0,3
USR-01085,21.82631111111111,C,False,15500,361,49,Independiente,7.0,22,1
USR-01087,15.148412500000001,C,False,13000,391,50,Empleado,4.0,20,2
USR-01088,16.912814285714287,C,True,7500,391,44,Empleado,3.0,5,1
USR-01089,16.224800000000002,C,False,27500,733,25,Independiente,7.0,1,2
USR-01090,24.150122222222222,C,True,19000,766,27,Empleado,9.0,17,4
USR-01093,30.50255,C,True,34500,497,46,Empleado,10.0,2,4
USR-01095,24.370628571428572,C,True,10500,651,52,Empleado,6.0,3,1
USR-01097,16.812811111111113,C,True,30000,611,48,Empleado,8.0,1,4
USR-01098,7.934950000000001,C,False,11500,344,25,Empleado,4.0,14,2
USR-01101,12.458,C,False,12500,297,50,Empleado,,10,1
USR-01102,151.22329,B,False,66000,534,33,Independiente,10.0,12,2
USR-01104,119.39939,B,False,88000,568,52,Empresario,,4,1
USR-01105,41.580377777777784,C,True,75000,731,55,Empleado,9.0,4,2
USR-01106,10.068866666666667,C,True,9500,518,36,Empleado,5.0,6,3
USR-01109,8.926545454545455,C,False,24500,552,26,Empleado,10.0,0,3
USR-01112,30.6779,C,True,22500,564,44,Empleado,8.0,5,5
USR-01114,11.890227272727275,C,False,27000,563,18,Estudiante,8.0,2,1
USR-01119,8.459157142857142,C,False,22000,403,45,Independiente,3.0,9,1
USR-01120,214.24627777777778,B,False,28000,615,31,Independiente,8.0,3,2
USR-01125,41.90956666666667,C,False,25000,796,53,Empleado,7.0,8,1
USR-01130,162.5398,B,False,58000,608,51,Empresario,8.0,3,3
USR-01131,25.141814285714286,C,True,23500,664,43,Empleado,9.0,1,3
USR-01133,84.95242222222221,C,False,52000,777,41,Empresario,7.0,0,4
USR-01135,108.69845714285714,B,False,35000,719,42,Independiente,9.0,6,1
USR-01137,25.037950000000002,C,True,21500,641,53,Empleado,10.0,9,2
USR-01138,151.74887777777778,B,False,58000,695,34,Empresario,7.0,9,2
USR-01140,9.37885,C,True,13000,701,40,Empleado,4.0,130,1
USR-01141,24.021269999999998,C,True,14000,779,41,Empleado,10.0,15,3
USR-01142,15.047250000000002,C,False,20500,694,24,Empleado,9.0,2,1
USR-01150,4.101100000000001,C,False,26500,460,33,Desempleado,4.0,172,1
USR-01154,4.438750000000001,C,False,14500,688,46,Desempleado,5.0,139,0
USR-01158,23.344655555555555,C,True,25500,560,29,Empleado,,1,2
USR-01159,30.00982,C,True,31000,713,28,Empleado,10.0,4,2
USR-01160,2.9545999999999997,C,False,31000,653,50,Desempleado,,69,1
USR-01161,14.8322875,C,False,17500,748,24,Empleado,8.0,0,2
USR-01162,178.71012857142858,B,False,39000,642,35,Independiente,8.0,0,3
USR-01165,10.795854545454546,C,True,24500,588,19,Empleado,8.0,2,2
USR-01169,5.381166666666666,C,False,29500,556,22,Desempleado,7.0,71,1
USR-01171,12.229290909090908,C,False,10000,748,18,Estudiante,9.0,2,1
USR-01172,5.8031,C,False,10000,374,32,Jubilado,6.0,98,1
USR-01175,27.117925,C,True,28500,553,38,Empleado,9.0,9,3
USR-01176,17.610385714285716,C,True,25000,489,28,Empleado,10.0,14,3
USR-01179,3.3917200000000003,C,False,10000,618,45,Desempleado,6.0,129,1
USR-01187,13.658925,C,False,20000,442,39,Empleado,6.0,19,2
USR-01189,18.775890909090908,C,True,20000,681,27,Empleado,8.0,14,4
USR-01191,20.321585714285714,C,False,10000,526,45,Empleado,3.0,22,1
USR-01197,26.459745454545455,C,True,26500,629,27,Empleado,7.0,2,3
USR-01199,5.25395,C,True,31500,527,42,Empleado,7.0,148,1
USR-01201,12.16966,C,True,17000,372,50,Empleado,6.0,14,2
USR-01203,14.08744,C,False,10500,295,24,Empresario,7.0,5,3
USR-01205,16.721629999999998,C,True,13500,536,49,Empleado,9.0,8,3
USR-01206,13.87838181818182,C,False,25500,753,19,Empleado,7.0,2,2
USR-01207,13.7881,C,False,19500,399,35,Empleado,6.0,9,1
USR-01208,4.772466666666667,C,False,34000,510,40,Independiente,4.0,140,1
USR-01209,6.9322,C,False,30500,480,30,Independiente,4.0,79,1
USR-01212,13.236619999999998,C,False,16000,389,41,Empleado,7.0,3,3
USR-01217,15.4163,C,False,8000,462,48,Independiente,3.0,10,3
USR-01219,14.701528571428572,C,True,23500,703,52,Empleado,8.0,1,4
USR-01220,5.1357,C,False,14500,656,58,Independiente,7.0,56,0
USR-01223,11.977733333333333,C,False,8500,505,48,Independiente,4.0,3,1
USR-01224,23.0925,C,False,78000,722,51,Empleado,10.0,12,3
USR-01225,15.9869625,C,False,20500,573,47,Independiente,4.0,4,2
USR-01226,18.392809090909093,C,True,26500,684,29,Empleado,7.0,6,4
USR-01227,21.4526,C,False,15000,350,34,Independiente,3.0,21,0
USR-01229,14.584116666666667,C,True,12500,376,36,Empleado,3.0,3,2
USR-01231,13.916588888888889,C,False,10500,493,34,Independiente,3.0,4,1
USR-01235,19.630166666666668,C,True,35000,705,42,Empleado,9.0,4,2
USR-01237,23.43731818181818,C,True,16000,624,36,Empleado,,3,4
USR-01239,12.057036363636364,C,False,18000,763,28,Empleado,8.0,2,0
USR-01240,6.526028571428571,C,False,24500,496,26,Independiente,5.0,6,1
USR-01241,99.068475,C,False,79000,613,54,Independiente,7.0,2,3
USR-01243,196.09069,B,False,61000,697,30,Independiente,7.0,9,3
USR-01246,19.3206625,C,False,18500,590,48,Empleado,7.0,0,2
USR-01248,24.301118181818183,C,True,32000,699,40,Empleado,9.0,14,3
USR-01250,17.763875000000002,C,True,19000,726,40,Empleado,7.0,7,2
USR-01251,10.40514,C,False,7000,463,39,Independiente,7.0,24,2
USR-01252,4.767766666666667,C,False,15000,389,59,Estudiante,6.0,165,1
USR-01253,8.12114,C,False,23000,427,47,Empresario,7.0,20,1
USR-01254,48.9973125,C,False,44000,679,36,Empleado,9.0,14,2
USR-01257,6.6857500000000005,C,False,8000,487,50,Desempleado,7.0,97,2
USR-01260,8.974877777777778,C,True,38000,558,52,Empleado,7.0,2,3
USR-01263,14.465710000000001,C,True,29000,710,25,Empleado,10.0,1,2
USR-01265,9.148,C,False,6500,708,59,Empleado,7.0,100,0
USR-01266,141.80105714285713,B,False,86000,616,31,Empresario,8.0,14,3
USR-01268,21.80017,C,True,15500,538,44,Empleado,8.0,5,3
USR-01276,17.631266666666665,C,True,36500,728,32,Empleado,6.0,5,3
USR-01277,31.467399999999998,C,True,28500,700,29,Empleado,9.0,12,2
USR-01278,4.5607999999999995,C,False,9500,489,37,Jubilado,6.0,139,2
USR-01279,39.88494545454545,C,False,74000,681,51,Empleado,10.0,12,3
USR-01282,37.218988888888894,C,False,77000,773,40,Independiente,7.0,11,3
USR-01283,8.306109090909091,C,False,8500,552,28,Independiente,8.0,3,2
USR-01284,2.6555,C,False,28000,425,42,Estudiante,5.0,70,1
USR-01285,13.2434125,C,True,7000,548,50,Empleado,3.0,4,1
USR-01286,13.198166666666667,C,False,18000,548,36,Independiente,4.0,15,2
USR-01288,231.2713888888889,B,False,78000,592,53,Empresario,9.0,2,4
USR-01290,153.4074142857143,B,False,73000,672,49,Empresario,6.0,11,3
USR-01292,18.639628571428574,C,False,11500,350,24,Empleado,5.0,23,2
USR-01299,32.867436363636365,C,True,17500,831,40,Empleado,8.0,2,2
USR-01301,193.66156666666666,B,False,95000,717,40,Independiente,10.0,11,2
USR-01303,11.050233333333333,C,True,27500,700,43,Empleado,7.0,7,2
USR-01304,7.5664,C,False,10000,501,48,Empleado,,180,0
USR-01308,13.753528571428573,C,True,18500,567,51,Empleado,6.0,11,3
USR-01309,24.07586666666667,C,False,14500,354,35,Empleado,7.0,2,1
USR-01312,105.85092727272728,B,False,35000,613,54,Independiente,,10,3
USR-01314,20.689425,C,True,34500,593,39,Empleado,8.0,13,4
USR-01315,9.112014285714286,C,False,23000,396,45,Empresario,7.0,15,2
USR-01316,122.392125,B,False,81000,641,48,Independiente,9.0,4,3
USR-01317,9.99423,C,False,27000,611,30,Empleado,10.0,0,2
USR-01318,14.39299090909091,C,False,23500,668,31,Empresario,10.0,0,3
USR-01319,16.95119,C,False,13500,550,26,Independiente,4.0,16,2
USR-01320,87.32891666666667,C,True,32000,585,26,Empleado,7.0,19,3
USR-01321,15.4682,C,False,20500,334,28,Independiente,6.0,20,2
USR-01322,14.5882,C,False,8500,458,47,Empleado,6.0,11,1
USR-01323,17.54958888888889,C,True,13000,750,32,Empleado,8.0,19,2
USR-01325,9.954,C,False,11500,527,23,Desempleado,4.0,95,1
USR-01326,6.896933333333333,C,False,11000,491,45,Jubilado,5.0,161,1
USR-01328,39.225683333333336,C,False,40000,589,31,Empleado,9.0,9,3
USR-01329,44.1803,C,False,67000,673,33,Empleado,10.0,6,5
USR-01332,3.929325,C,False,16500,472,60,Desempleado,7.0,40,1
USR-01336,0.0,C,False,5000,537,41,Jubilado,,30,1
USR-01338,46.730309999999996,C,True,74000,608,37,Empleado,10.0,15,4
USR-01342,13.215142857142856,C,False,15500,476,39,Empleado,6.0,4,2
USR-01344,10.097333333333333,C,False,28500,718,54,Independiente,6.0,79,0
USR-01345,9.763445454545455,C,False,21000,586,27,Independiente,10.0,0,1
USR-01348,9.308414285714287,C,True,34000,739,44,Empleado,,12,2
USR-01350,38.479130000000005,C,False,71000,780,40,Empleado,9.0,19,4
USR-01353,4.166933333333334,C,False,6000,607,32,Empleado,5.0,168,0
USR-01354,22.57506,C,True,50000,834,56,Empleado,9.0,7,3
USR-01356,29.0375125,C,True,35500,593,29,Empleado,6.0,19,2
USR-01357,20.080019999999998,C,True,16500,575,49,Empleado,6.0,1,2
USR-01361,3.849766666666666,C,False,15000,647,49,Independiente,5.0,132,0
USR-01362,61.94896666666667,C,False,22000,710,38,Empleado,7.0,4,4
USR-01364,9.84024,C,False,12500,356,41,Independiente,3.0,13,3
USR-01366,27.0798375,C,True,34000,686,36,Empleado,7.0,18,3
USR-01367,6.621,C,True,12500,556,49,Empleado,5.0,135,1
USR-01368,15.930042857142857,C,False,12500,508,24,Empleado,7.0,8,2
USR-01370,5.667025,C,False,19000,616,37,Independiente,4.0,48,1
USR-01371,16.412554545454547,C,True,14000,593,41,Empleado,9.0,6,2
USR-01375,40.00812727272727,C,False,15000,650,43,Empleado,8.0,2,4
USR-01376,16.25308,C,True,10500,576,48,Empleado,8.0,4,4
USR-01377,242.70629000000002,B,False,75000,745,53,Empresario,9.0,14,1
